,0
3181,-2122.97069565744
3182,-2125.13327015744
3183,-2136.246329680878
3184,-2173.869307622284
3185,-2174.734053716034
3186,-2207.273517153534
3187,-2213.8090620285343
3188,-2231.167567528534
3189,-2231.340907372284
3190,-2231.5387833488467
3191,-2231.749240571503
3192,-2192.4524876418154
3193,-2181.5969199035344
3194,-2207.7683749816592
3195,-2203.9127841613467
3196,-2223.2910220763856
3197,-2219.2220123263855
3198,-2220.6585357638855
3199,-2222.1038482638855
3200,-2241.4241607638855
3201,-2250.4866607638855
3202,-2252.5374420138855
3203,-2255.9026763888855
3204,-2259.8811920138855
3205,-2262.2522857638855
3206,-2264.4266021701355
3207,-2267.6341217013855
3208,-2269.66204528537
3209,-2272.16595153537
3210,-2273.7982833835144
3211,-2276.5873458835144
3212,-2292.2653243991394
3213,-2295.141423031952
3214,-2298.091618344452
3215,-2312.269856259491
3216,-2326.44809417453
3217,-2319.44575042453
3218,-2312.4434066745303
3219,-2313.8799301120303
3220,-2315.3164535495303
3221,-2316.7617660495303
3222,-2318.2070785495303
3223,-2316.5273910495303
3224,-2314.8477035495303
3225,-2323.9102035495303
3226,-2332.9727035495303
3227,-2335.0234847995303
3228,-2337.0742660495303
3229,-2340.4395004245303
3230,-2343.8047347995303
3231,-2347.7832504245303
3232,-2351.7617660495303
3233,-2354.1328597995303
3234,-2356.5039535495303
3235,-2358.6782699557803
3236,-2360.8525863620303
3237,-2364.0601058932803
3238,-2367.2676254245303
3239,-2369.2955490085146
3240,-2371.323472592499
3241,-2373.827378842499
3242,-2376.331285092499
3243,-2377.9636169406435
3244,-2379.595948788788
3245,-2382.385011288788
3246,-2385.174073788788
3247,-2397.852052304413
3248,-2410.530030820038
3249,-2413.4061294528506
3250,-2416.282228085663
3251,-2437.848422398163
3252,-2459.4146167106633
3253,-2424.6489917106633
3254,-2449.8013354606633
3255,-2513.1800586051945
3256,-2520.4486132926945
3257,-2547.8004199333195
3258,-2611.6284838981633
3259,-2658.8003588981633
3260,-2722.108698970795
3261,-2635.045222408295
3262,-2630.1303888653265
3263,-2631.9394213672795
3264,-2632.0285326954045
3265,-2633.9548137325137
3266,-2612.534693545014
3267,-2650.606797076264
3268,-2682.866562701264
3269,-2669.245728763764
3270,-2587.986451420014
3271,-2494.0223212247015
3272,-2453.8997626309515
3273,-2469.5091376309515
3274,-2506.5579047207952
3275,-2506.5794501309515
3276,-2489.0124559434516
3277,-2433.2493755528267
3278,-2397.5153056153267
3279,-2401.4481171153266
3280,-2380.6043443506783
3281,-2390.6908006495064
3282,-2371.7672967120066
3283,-2371.8817986651316
3284,-2360.5256775401317
3285,-2362.0521479307567
3286,-2374.1556635557567
3287,-2395.4061518370067
3288,-2382.3560609854444
3289,-2399.2113084073194
3290,-2414.7985333760694
3291,-2372.2624842911086
3292,-2329.726435206148
3293,-2330.324091456148
3294,-2330.921747706148
3295,-2332.358271143648
3296,-2333.794794581148
3297,-2335.240107081148
3298,-2336.685419581148
3299,-2356.005732081148
3300,-2375.326044581148
3301,-2384.388544581148
3302,-2393.451044581148
3303,-2395.501825831148
3304,-2397.552607081148
3305,-2400.917841456148
3306,-2404.283075831148
3307,-2408.261591456148
3308,-2412.240107081148
3309,-2414.611200831148
3310,-2416.982294581148
3311,-2419.156610987398
3312,-2421.330927393648
3313,-2424.538446924898
3314,-2427.745966456148
3315,-2429.7738900401323
3316,-2431.8018136241167
3317,-2434.3057198741167
3318,-2436.8096261241167
3319,-2438.441957972261
3320,-2440.0742898204057
3321,-2442.8633523204057
3322,-2445.6524148204057
3323,-2446.3303933360307
3324,-2447.0083718516557
3325,-2449.8844704844682
3326,-2452.7605691172807
3327,-2452.7107644297807
3328,-2452.6609597422807
3329,-2476.095331742281
3330,-2501.247675492281
3331,-2564.626398636812
3332,-2571.894953324312
3333,-2488.621759964937
3334,-2422.783153929781
3335,-2405.288364929781
3336,-2350.168135002413
3337,-2247.271328439913
3338,-2166.256496896944
3339,-2082.5655313988973
3340,-2082.6546427270223
3341,-2051.114252764132
3342,-1997.9941355766318
3343,-1979.4829051078818
3344,-1878.7426707328818
3345,-1832.240294795382
3346,-1808.106017451632
3347,-1813.0466492563194
3348,-1818.3824226625693
3349,-1833.9917976625693
3350,-1785.640562752413
3351,-1785.6621081625692
3352,-1778.3951179750693
3353,-1797.4534675844443
3354,-1793.5222576469444
3355,-1801.1096161469443
3356,-1823.9325073822959
3357,-1842.018963681124
3358,-1842.484348743624
3359,-1842.598850696749
3360,-1857.671898571749
3361,-1849.769798962374
3362,-1816.9288715873738
3363,-1823.6682488686238
3364,-1840.3757360170612
3365,-1838.3643144389362
3366,-1862.8000244076861
3367,-1896.9782623227252
3368,-1919.5759185727252
3369,-1921.0124420102252
3370,-1922.4577545102252
3371,-1926.1780670102253
3372,-1935.2405670102253
3373,-1937.2913482602253
3374,-1940.6565826352253
3375,-1944.6350982602253
3376,-1947.0061920102253
3377,-1949.1805084164753
3378,-1952.3880279477253
3379,-1954.4159515317097
3380,-1956.9198577817097
3381,-1958.5521896298542
3382,-1961.3412521298542
3383,-1981.0192306454792
3384,-1983.8953292782917
3385,-1980.8455245907917
3386,-1990.2237635058307
3387,-1944.8214197558307
3388,-1946.2579431933307
3389,-1947.7032556933307
3390,-1967.0235681933307
3391,-1976.0860681933307
3392,-1978.1368494433307
3393,-1981.5020838183307
3394,-1985.4805994433307
3395,-1987.8516931933307
3396,-1990.0260095995807
3397,-1993.2335291308307
3398,-1995.261452714815
3399,-1997.765358964815
3400,-1999.3976908129596
3401,-2002.1867533129596
3402,-2003.8647318285846
3403,-2006.740830461397
3404,-2003.691025773897
3405,-2044.193467180147
3406,-2059.8028421801473
3407,-2096.851609269991
3408,-2096.8731546801473
3409,-2141.2061624926473
3410,-2194.0145121020223
3411,-2239.0233011645223
3412,-2273.1561136645223
3413,-2331.979004899874
3414,-2380.065461198702
3415,-2418.308625261202
3416,-2418.423127214327
3417,-2456.733674089327
3418,-2490.831574479952
3419,-2524.435090104952
3420,-2545.685578386202
3421,-2414.3021555346395
3422,-2334.0685129565145
3423,-2253.8375559252645
3424,-2256.0934153002645
3425,-2258.8590403002645
3426,-2258.5543528002645
3427,-2265.9625559252645
3428,-2265.9225168627645
3429,-2163.0884714526082
3430,-2083.1861808119834
3431,-2089.4682242690146
3432,-2089.620934229952
3433,-2109.698082667452
3434,-2117.713951808077
3435,-2127.727135401827
3436,-2129.2865836440146
3437,-2100.2118919096397
3438,-2059.8838053002646
3439,-2061.1936197533896
3440,-2035.3873529687216
3441,-2037.280667330294
3442,-2021.2620129865438
3443,-2002.148259193575
3444,-2000.1976177638876
3445,-2005.5835506862509
3446,-2006.8549435085165
3447,-2004.4976360524618
3448,-2011.846314641329
3449,-2025.8428887272664
3450,-2026.4206327389852
3451,-1992.6774760358603
3452,-2013.8935214772666
3453,-2014.1157199635948
3454,-2014.2760898366416
3455,-2024.1521772624228
3456,-1989.3424508561727
3457,-1991.0214817839071
3458,-1975.465543063204
3459,-1964.334683688204
3460,-1983.1845681335164
3461,-1984.0227644147665
3462,-1978.8040144147665
3463,-1965.2415144147665
3464,-1956.3977644147665
3465,-1954.4524519147665
3466,-1954.4368269147665
3467,-1952.7258894147665
3468,-1950.1165144147665
3469,-1945.7415144147665
3470,-1941.7258894147665
3471,-1934.5068152272665
3472,-1934.3957312428915
3473,-1934.4255163991415
3474,-1912.7364518991415
3475,-1903.8910921491415
3476,-1904.3355119616415
3477,-1917.1542619616414
3478,-1917.1630510241414
3479,-1910.5738286647663
3480,-1922.0246038112507
3481,-1980.0208196315632
3482,-1979.7200383815632
3483,-2001.5719670925007
3484,-2001.9780950221882
3485,-2059.9487981471884
3486,-2022.2932805690634
3487,-2067.6646184596884
3488,-2120.716742483126
3489,-2158.963080373751
3490,-2221.765082326876
3491,-2257.008734670626
3492,-2290.414557424532
3493,-2337.621344533907
3494,-2361.083991018282
3495,-2349.610213247286
3496,-2397.190779653536
3497,-2384.568221059786
3498,-2412.236189809786
3499,-2435.4228353175986
3500,-2396.9501790675986
3501,-2364.8663242238486
3502,-2331.178421391817
3503,-2334.471390141817
3504,-2310.0886539875205
3505,-2277.1426339875206
3506,-2275.2158077062704
3507,-2242.8251827062704
3508,-2208.4854547375203
3509,-2163.66637473752
3510,-2121.84756614377
3511,-2135.4290094562703
3512,-2186.219509784395
3513,-2234.030255023653
3514,-2204.084786898653
3515,-2214.366036898653
3516,-2243.783891523653
3517,-2259.128686523653
3518,-2282.210889679903
3519,-2276.992139679903
3520,-2263.429639679903
3521,-2254.585889679903
3522,-2252.640577179903
3523,-2252.624952179903
3524,-2250.914014679903
3525,-2248.304639679903
3526,-2243.929639679903
3527,-2239.914014679903
3528,-2225.245664492403
3529,-2225.134580508028
3530,-2225.164365664278
3531,-2212.2047141642784
3532,-2198.7711204142784
3533,-2173.2549612267785
3534,-2174.4148882267787
3535,-2174.4236772892787
3536,-2165.0041789299034
3537,-2155.659044076388
3538,-2167.987169076388
3539,-2193.209825326388
3540,-2202.5517442717005
3541,-2219.5361192717005
3542,-2194.2187364592005
3543,-2229.711046029513
3544,-2227.757921029513
3545,-2267.725694467013
3546,-2230.8608415617396
3547,-2250.9176652922083
3548,-2267.271852303927
3549,-2276.8203142179896
3550,-2335.8257158293177
3551,-2384.7307451261927
3552,-2385.7141435636927
3553,-2413.54654102463
3554,-2422.3652475370814
3555,-2424.677686501925
3556,-2349.1422861113
3557,-2383.320524026339
3558,-2379.918180276339
3559,-2381.354703713839
3560,-2382.800016213839
3561,-2388.786995713839
3562,-2397.849495713839
3563,-2399.900276963839
3564,-2403.265511338839
3565,-2407.244026963839
3566,-2409.615120713839
3567,-2411.789437120089
3568,-2414.996956651339
3569,-2417.0248802353235
3570,-2419.5287864853235
3571,-2421.161118333468
3572,-2423.950180833468
3573,-2439.628159349093
3574,-2442.5042579819055
3575,-2429.8544552944054
3576,-2441.1171506069054
3577,-2410.5711076850303
3578,-2413.1023576850303
3579,-2413.175325214327
3580,-2426.714875995577
3581,-2400.777375995577
3582,-2405.541292011202
3583,-2409.797674401827
3584,-2418.692205651827
3585,-2386.247671401827
3586,-2371.816030776827
3587,-2353.3942056049523
3588,-2343.0934780815146
3589,-2340.9920454565145
3590,-2341.1565962377645
3591,-2343.9188032690145
3592,-2343.4867051440146
3593,-2349.2679551440146
3594,-2354.5436051684287
3595,-2388.721843083468
3596,-2371.919497333468
3597,-2373.356020770968
3598,-2374.801333270968
3599,-2384.121645770968
3600,-2393.184145770968
3601,-2395.234927020968
3602,-2398.600161395968
3603,-2402.578677020968
3604,-2404.949770770968
3605,-2407.124087177218
3606,-2410.331606708468
3607,-2412.3595302924523
3608,-2414.8634365424523
3609,-2416.495768390597
3610,-2419.284830890597
3611,-2425.362809406222
3612,-2428.2389080390344
3613,-2434.1891033515344
3614,-2468.3673412665735
3615,-2502.5455791816125
3616,-2500.3932354316125
3617,-2498.2408916816125
3618,-2499.6774151191125
3619,-2501.1139385566125
3620,-2502.5592510566125
3621,-2504.0045635566125
3622,-2507.9915430566125
3623,-2511.9785225566125
3624,-2521.0410225566125
3625,-2530.1035225566125
3626,-2532.1543038066125
3627,-2534.2050850566125
3628,-2537.5703194316125
3629,-2540.9355538066125
3630,-2544.9140694316125
3631,-2548.8925850566125
3632,-2551.2636788066125
3633,-2553.6347725566125
3634,-2555.8090889628625
3635,-2557.9834053691125
3636,-2561.1909249003625
3637,-2564.3984444316125
3638,-2566.426368015597
3639,-2568.454291599581
3640,-2570.958197849581
3641,-2573.462104099581
3642,-2575.0944359477257
3643,-2576.7267677958703
3644,-2579.5158302958703
3645,-2582.3048927958703
3646,-2590.782870311495
3647,-2599.26084782712
3648,-2602.1369464599325
3649,-2605.013045092745
3650,-2619.963240405245
3651,-2634.913435717745
3652,-2622.574894717745
3653,-2647.797550967745
3654,-2657.1394699130574
3655,-2657.1160934482136
3656,-2671.8103873622763
3657,-2661.7026989325886
3658,-2641.7495739325886
3659,-2681.7173473700886
3660,-2691.352494464815
3661,-2706.209317195284
3662,-2720.5635042070026
3663,-2724.111966121065
3664,-2737.117367732393
3665,-2736.6223950292683
3666,-2737.6057934667683
3667,-2738.515644540987
3668,-2740.4452099706746
3669,-2742.7576489355183
3670,-2751.2222485448933
3671,-2709.979450693331
3672,-2710.702106943331
3673,-2711.1427197362996
3674,-2711.8224072362996
3675,-2711.485310068331
3676,-2713.8897595312214
3677,-2727.3279109062214
3678,-2739.5031344062213
3679,-2748.895651496065
3680,-2748.448804683565
3681,-2754.8562143515337
3682,-2766.4499643515337
3683,-2775.4245737265337
3684,-2784.0808237265337
3685,-2786.0798340702836
3686,-2781.2726729452834
3687,-2799.8108679452835
3688,-2811.2522741952835
3689,-2826.2416741952834
3690,-2786.5697991952834
3691,-2811.7924554452834
3692,-2775.134374390596
3693,-2775.110997925752
3694,-2747.9719598398146
3695,-2729.0642674101273
3696,-2779.1111424101273
3697,-2819.0789158476273
3698,-2882.214062942354
3699,-2936.2708866728226
3700,-2986.6250736845413
3701,-3030.173535598604
3702,-3043.578939209932
3703,-3068.483968506807
3704,-3069.467366944307
3705,-3070.3772180185256
3706,-3072.306783448213
3707,-3074.619222413057
3708,-3083.083822022432
3709,-3084.8410241708693
3710,-3085.5636804208693
3711,-3086.004293213838
3712,-3086.683980713838
3713,-3086.3468835458693
3714,-3094.58466700876
3715,-3095.85615138376
3716,-3114.91708928376
3717,-3087.809606373604
3718,-3099.648473561104
3719,-3055.6558812290727
3720,-3059.916297229073
3721,-3061.557572604073
3722,-3045.0138216040727
3723,-3033.0699739478227
3724,-3035.1161448228227
3725,-3041.159895822823
3726,-3052.601302072823
3727,-3057.0823010728227
3728,-3037.4423589878616
3729,-3060.0400152378616
3730,-3061.4765386753616
3731,-3062.9218511753616
3732,-3082.2421636753616
3733,-3091.3046636753616
3734,-3093.3554449253616
3735,-3096.7206793003616
3736,-3100.6991949253616
3737,-3103.0702886753616
3738,-3105.2446050816116
3739,-3108.4521246128616
3740,-3110.480048196846
3741,-3112.983954446846
3742,-3114.6162862949905
3743,-3117.4053487949905
3744,-3089.3186213106155
3745,-3092.194719943428
3746,-3102.144915255928
3747,-3094.9230524629593
3748,-3095.144301033272
3749,-3095.064954955635
3750,-3096.3363477779008
3751,-3105.296293321846
3752,-3129.7131519107133
3753,-3138.0064029966506
3754,-3146.5282040083694
3755,-3158.7008953052446
3756,-3154.6669367466507
3757,-3154.889135232979
3758,-3155.0495051060257
3759,-3152.902063531807
3760,-3176.360186125557
3761,-3174.8661370532914
3762,-3165.3101983325882
3763,-3157.3946789575884
3764,-3162.389994402901
3765,-3170.7595046841507
3766,-3182.0221999966507
3767,-3169.0761550747757
3768,-3171.6074050747757
3769,-3171.6803726040725
3770,-3185.2199233853225
3771,-3211.2824233853225
3772,-3216.0463394009475
3773,-3225.8265307915726
3774,-3192.671059041573
3775,-3197.5979577915728
3776,-3177.6663171665728
3777,-3170.901633994698
3778,-3182.9024614712603
3779,-3203.9343628462602
3780,-3204.0989136275102
3781,-3206.8611206587602
3782,-3204.9276185337603
3783,-3210.7088685337603
3784,-3215.9845185581744
3785,-3175.0516414732133
3786,-3134.118764388252
3787,-3075.5735606382523
3788,-3017.0283568882523
3789,-3018.4648803257523
3790,-3019.9014037632523
3791,-3021.3467162632523
3792,-3022.7920287632523
3793,-3010.1123412632523
3794,-2997.4326537632523
3795,-3006.4951537632523
3796,-3015.5576537632523
3797,-3017.6084350132523
3798,-3019.6592162632523
3799,-3023.0244506382523
3800,-3026.3896850132523
3801,-3030.3682006382523
3802,-3034.3467162632523
3803,-3036.7178100132523
3804,-3039.0889037632523
3805,-3041.2632201695023
3806,-3043.4375365757523
3807,-3046.6450561070023
3808,-3049.8525756382523
3809,-3051.8804992222367
3810,-3053.908422806221
3811,-3056.412329056221
3812,-3058.916235306221
3813,-3060.5485671543656
3814,-3062.18089900251
3815,-3064.96996150251
3816,-3067.75902400251
3817,-3103.437002518135
3818,-3139.11498103376
3819,-3141.9910796665727
3820,-3144.867178299385
3821,-3135.484041611885
3822,-3126.100904924385
3823,-3138.429029924385
3824,-3163.651686174385
3825,-3172.9936051196973
3826,-3172.9702286548536
3827,-3163.497854568916
3828,-3198.9901641392285
3829,-3160.7037031392283
3830,-3148.6714765767283
3831,-3152.4732916714547
3832,-3169.8634474019236
3833,-3177.6462044136424
3834,-3177.416887327705
3835,-3190.588956939033
3836,-3194.584894235908
3837,-3195.568292673408
3838,-3196.4781437476267
3839,-3198.4077091773142
3840,-3200.720148142158
3841,-3209.184747751533
3842,-3215.936930126533
3843,-3228.973062939033
3844,-3227.7879738530955
3845,-3230.9207863530955
3846,-3252.7693433530953
3847,-3258.9417596655953
3848,-3313.333544333564
3849,-3320.067240333564
3850,-3314.9639230210637
3851,-3286.105967021064
3852,-3294.489703052314
3853,-3298.0967667202826
3854,-3302.2875547202825
3855,-3316.7497929702827
3856,-3314.3468274077827
3857,-3300.2218274077827
3858,-3303.710330250556
3859,-3286.115908734931
3860,-3282.281153547431
3861,-3271.6134916124947
3862,-3278.5392728624947
3863,-3278.344570714057
3864,-3287.1706205187447
3865,-3259.1225325421824
3866,-3228.616035803901
3867,-3239.381984991401
3868,-3251.301781038276
3869,-3229.765693514839
3870,-3215.895523139839
3871,-3205.3075257550736
3872,-3199.7223361456986
3873,-3199.8302463019486
3874,-3192.2065852550736
3875,-3176.4098451923905
3876,-3182.3685854267655
3877,-3190.116098575203
3878,-3178.9260170908283
3879,-3158.293261309578
3880,-3147.867132715828
3881,-3163.476507715828
3882,-3142.525274805672
3883,-3142.546820215828
3884,-3130.256751028328
3885,-3143.519644637703
3886,-3160.710251700203
3887,-3153.808282200203
3888,-3086.1311734355545
3889,-3062.3842937343825
3890,-3072.7183677968824
3891,-3072.8328697500074
3892,-3060.1434166250074
3893,-3058.282985015632
3894,-3045.386500640632
3895,-3021.463076921882
3896,-3013.1796520703197
3897,-3017.9460094921947
3898,-3009.1989234609446
3899,-3015.4332984609446
3900,-3040.5856422109446
3901,-2967.964365355476
3902,-2975.232920042976
3903,-2958.784723683601
3904,-2981.212785648445
3905,-2913.718000648445
3906,-2852.2263407210767
3907,-2805.2739741585765
3908,-2680.5091426156077
3909,-2675.276507117561
3910,-2675.365618445686
3911,-2641.791895482795
3912,-2601.3717752952953
3913,-2594.1105448265453
3914,-2614.3703104515453
3915,-2598.9431945140454
3916,-2609.3089171702954
3917,-2584.016214974983
3918,-2597.709574349983
3919,-2565.745707162483
3920,-2563.3150050765457
3921,-2566.4478175765457
3922,-2569.4929525765456
3923,-2577.7764798890457
3924,-2604.1682645570145
3925,-2619.0624945570144
3926,-2627.5877482445144
3927,-2621.2752482445144
3928,-2632.0478692757642
3929,-2635.210489943733
3930,-2635.401277943733
3931,-2629.109133193733
3932,-2628.009199631233
3933,-2601.156927631233
3934,-2610.8359094740063
3935,-2613.156511958381
3936,-2605.945543770881
3937,-2607.7027459193187
3938,-2608.4254021693187
3939,-2608.8660149622874
3940,-2609.5457024622874
3941,-2609.2086052943187
3942,-2638.1130547572093
3943,-2665.8845391322093
3944,-2675.3454766322093
3945,-2700.737993722053
3946,-2694.576860909553
3947,-2714.984270577522
3948,-2720.578020577522
3949,-2723.552629952522
3950,-2746.208879952522
3951,-2774.265032296272
3952,-2764.791205171272
3953,-2786.884955171272
3954,-2771.326361421272
3955,-2754.397391421272
3956,-2768.004201336311
3957,-2781.6110112513497
3958,-2804.2086675013497
3959,-2826.8063237513497
3960,-2828.2428471888497
3961,-2829.6793706263497
3962,-2787.1246831263497
3963,-2744.5699956263497
3964,-2745.8903081263497
3965,-2747.2106206263497
3966,-2744.9561650599435
3967,-2742.7017094935372
3968,-2713.7524907435372
3969,-2684.8032719935372
3970,-2682.8501469935372
3971,-2680.8970219935372
3972,-2631.8755376185372
3973,-2582.8540532435372
3974,-2535.7251469935372
3975,-2488.5962407435372
3976,-2444.7705571497872
3977,-2400.9448735560372
3978,-2352.1523930872872
3979,-2303.3599126185372
3980,-2268.8878362025216
3981,-2234.415759786506
3982,-2209.682849630256
3983,-2184.949939474006
3984,-2205.352298482795
3985,-2225.754657491584
3986,-2209.210385991584
3987,-2192.6661144915843
3988,-2180.064639327522
3989,-2167.4631641634596
3990,-2170.339262796272
3991,-2173.2153614290846
3992,-2184.1655567415846
3993,-2195.1157520540846
3994,-2228.015109480642
3995,-2260.9144669071993
3996,-2293.8138243337567
3997,-2326.713181760314
3998,-2403.9305279517203
3999,-2466.9913800025015
4000,-2566.0597393775015
4001,-2564.477830197814
4002,-2650.5070050025015
4003,-2728.7593853735953
4004,-2804.7486431860953
4005,-2906.3858502173453
4006,-2908.9427349829703
4007,-2972.7389996314078
4008,-3055.1856549048453
4009,-3152.907517697814
4010,-3234.017869260314
4011,-3342.366013791564
4012,-3447.4049542212515
4013,-3414.5037279712515
4014,-3327.6035231275014
4015,-3277.48228029547
4016,-3280.77524904547
4017,-3244.392515891173
4018,-3147.935665891173
4019,-3110.072332609923
4020,-3050.0470976099227
4021,-3018.421659641173
4022,-2901.587099641173
4023,-2825.4882810474232
4024,-2811.3030663599234
4025,-2794.8410376880483
4026,-2758.101782927306
4027,-2768.728224802306
4028,-2748.759474802306
4029,-2745.623404427306
4030,-2739.460150427306
4031,-2759.485624583556
4032,-2781.178983958556
4033,-2795.965116771056
4034,-2792.2010786851183
4035,-2795.3338911851183
4036,-2790.6330011851182
4037,-2786.5831964976182
4038,-2773.197202165587
4039,-2822.655536165587
4040,-2798.252215853087
4041,-2767.206385853087
4042,-2763.812342884337
4043,-2746.841624552306
4044,-2746.272181552306
4045,-2746.764727802306
4046,-2762.164794239806
4047,-2809.039794239806
4048,-2807.3854440825794
4049,-2809.0772545669543
4050,-2820.620490379454
4051,-2808.932063294493
4052,-2798.6408305444934
4053,-2774.7440199819935
4054,-2776.1893324819935
4055,-2795.5096449819935
4056,-2804.5721449819935
4057,-2806.6229262319935
4058,-2809.9881606069935
4059,-2813.9666762319935
4060,-2816.3377699819935
4061,-2818.5120863882435
4062,-2821.7196059194935
4063,-2823.747529503478
4064,-2826.251435753478
4065,-2827.8837676016224
4066,-2830.6728301016224
4067,-2831.6841406172475
4068,-2834.56023925006
4069,-2839.01043456256
4070,-2817.0117583242786
4071,-2824.758950707091
4072,-2832.2087187734974
4073,-2815.6930937734974
4074,-2820.3757109609974
4075,-2808.827565429747
4076,-2801.8306486433703
4077,-2784.4047911331163
4078,-2765.6539516487414
4079,-2752.4104328362414
4080,-2740.6464347737415
4081,-2725.8913688557727
4082,-2723.12142156671
4083,-2703.917991390929
4084,-2677.7014576682727
4085,-2653.53385512921
4086,-2641.1338116416614
4087,-2641.2398602256458
4088,-2645.6761395225208
4089,-2647.9319988975208
4090,-2650.6976238975208
4091,-2650.3929363975208
4092,-2657.8011395225208
4093,-2657.7611004600208
4094,-2676.9270550498645
4095,-2687.7939984092395
4096,-2694.0760418662708
4097,-2694.2287518272083
4098,-2687.5962232647084
4099,-2657.1120924053334
4100,-2614.0252779990833
4101,-2615.584726241271
4102,-2621.153661506896
4103,-2616.720311897521
4104,-2618.030126350646
4105,-2627.762319565978
4106,-2629.6556339275503
4107,-2651.7036480838
4108,-2677.215218998839
4109,-2699.812875248839
4110,-2701.249398686339
4111,-2702.694711186339
4112,-2722.015023686339
4113,-2731.077523686339
4114,-2733.128304936339
4115,-2736.493539311339
4116,-2740.472054936339
4117,-2742.843148686339
4118,-2745.017465092589
4119,-2748.224984623839
4120,-2750.2529082078236
4121,-2752.7568144578236
4122,-2754.389146305968
4123,-2757.178208805968
4124,-2768.856187321593
4125,-2771.7322859544056
4126,-2769.7824792669057
4127,-2772.0383386419057
4128,-2774.8039636419057
4129,-2774.4992761419057
4130,-2781.9074792669057
4131,-2781.8674402044057
4132,-2715.4333967942493
4133,-2653.7289141536244
4134,-2624.0109576106556
4135,-2624.163667571593
4136,-2591.240816009093
4137,-2599.256685149718
4138,-2609.269868743468
4139,-2610.8293169856556
4140,-2597.1440142512806
4141,-2526.3470246419056
4142,-2527.6568390950306
4143,-2498.1086363103627
4144,-2500.001950671935
4145,-2526.383298328185
4146,-2538.711423328185
4147,-2287.934079578185
4148,-2297.2759985234975
4149,-2297.2526220586537
4150,-2325.6135839727162
4151,-2271.7725575430286
4152,-2321.8194325430286
4153,-2313.7872059805286
4154,-2289.2556890752553
4155,-2282.312512805724
4156,-2263.166699817443
4157,-2222.7151617315053
4158,-2233.5205623428333
4159,-2240.4255916397083
4160,-2241.4089900772083
4161,-2242.318841151427
4162,-2244.2484065811145
4163,-2246.5608455459583
4164,-2255.0254451553333
4165,-2243.3591393623647
4166,-2214.0441599326773
4167,-2237.7425928550406
4168,-2239.013985677306
4169,-2267.3981752212517
4170,-2265.496853810119
4171,-2270.864018896056
4172,-2263.971676907775
4173,-2246.77045920465
4174,-2221.069836646056
4175,-2221.292035132384
4176,-2221.452405005431
4177,-2208.6999214312123
4178,-2208.5239570249623
4179,-2187.104912952697
4180,-2257.5489742319937
4181,-2257.4889458569937
4182,-2264.5791403023063
4183,-2254.6107945835565
4184,-2277.3745805835565
4185,-2251.5269243335565
4186,-2314.9056474780878
4187,-2322.1742021655878
4188,-2277.3072588062128
4189,-2277.8853227710565
4190,-2255.4208377710565
4191,-2259.2291778436884
4192,-2263.347517281188
4193,-2268.3781417382193
4194,-2261.9697362401726
4195,-2262.0588475682976
4196,-2251.077081605407
4197,-2247.012521417907
4198,-2229.114930949157
4199,-2205.458028574157
4200,-2210.408834636657
4201,-2187.996777292907
4202,-2163.886128097595
4203,-2160.2568438143917
4204,-2158.113655337829
4205,-2142.201866697204
4206,-2142.369347165954
4207,-2135.385010572204
4208,-2142.843018384704
4209,-2136.718018384704
4210,-2126.395237462829
4211,-2144.553440587829
4212,-2151.285240650329
4213,-2129.896148962829
4214,-2092.986641087829
4215,-2108.3562089589227
4216,-2073.8613736464226
4217,-2073.9160611464226
4218,-2076.8220670057976
4219,-2080.6619756620476
4220,-2091.8836553495476
4221,-2081.275714841735
4222,-2095.332710216735
4223,-2102.785507029235
4224,-2112.0214689432974
4225,-2115.1542814432974
4226,-2130.4869994432975
4227,-2101.2019037557975
4228,-2070.014739423766
4229,-2074.764739423766
4230,-2153.861419111266
4231,-2158.308921111266
4232,-2177.4533381425163
4233,-2195.737166810485
4234,-2222.7121648104853
4235,-2245.7975910604855
4236,-2265.0309894979855
4237,-2311.9059894979855
4238,-2317.584971340759
4239,-2327.596956825134
4240,-2351.645243637634
4241,-2349.308375043884
4242,-2338.417750043884
4243,-2375.466517133728
4244,-2375.488062543884
4245,-2368.916308356384
4246,-2351.109270965759
4247,-2336.006949028259
4248,-2330.006426528259
4249,-2331.6864607636107
4250,-2345.397917062439
4251,-2342.241079124939
4252,-2342.355581078064
4253,-2335.791127953064
4254,-2337.603315343689
4255,-2319.3244759686886
4256,-2340.5749642499386
4257,-2347.639818398376
4258,-2368.787126820251
4259,-2381.937122789001
4260,-2389.0552065057977
4261,-2385.4120180292352
4262,-2365.6468583886103
4263,-2365.8143388573603
4264,-2336.6761552636103
4265,-2322.7055930761103
4266,-2336.5805930761103
4267,-2321.083210154235
4268,-2307.241413279235
4269,-2304.686500341735
4270,-2295.251697654235
4271,-2307.897746779235
4272,-2270.9816016503287
4273,-2258.201049337829
4274,-2258.255736837829
4275,-2261.161742697204
4276,-2228.954551353454
4277,-2241.176231040954
4278,-2208.6292945331415
4279,-2218.9572239596987
4280,-2251.856581386256
4281,-2191.555941812813
4282,-2106.7410092393707
4283,-2134.558353430777
4284,-2143.6192054815583
4285,-2184.6875648565583
4286,-2201.5056576768707
4287,-2243.534832481558
4288,-2297.787212852652
4289,-2323.109802665152
4290,-2325.8581246964022
4291,-2328.4150094620272
4292,-2341.9446081104647
